3662.402; 0.487
3662.429; 0.484
3662.456; 0.481
3662.483; 0.478
3662.511; 0.475
3662.538; 0.473
3662.556; 0.459
3662.565; 0.470
3662.584; 0.456
3662.592; 0.467
3662.611; 0.453
3662.620; 0.464
3662.647; 0.462
3662.755; 0.487
3662.782; 0.484
3662.802; 0.482
3663.465; 0.474
3663.549; 0.478
3663.610; 0.471
3663.755; 0.469
3663.782; 0.466
3663.810; 0.463
3663.818; 0.474
3663.839; 0.472
3663.954; 0.460
3663.982; 0.457
3664.009; 0.455
3664.029; 0.453
4048.630; 0.459
4048.657; 0.456
4048.684; 0.453
4049.679; 0.484
4049.706; 0.481
4049.724; 0.467
4049.733; 0.478
4049.752; 0.464
4049.756; 0.470
4049.760; 0.475
4049.779; 0.462
4049.788; 0.473
4049.806; 0.459
4049.833; 0.456
4049.861; 0.453
